frozen chicken,dessert
UHT-milk,pip fruit,specialty chocolate,chewing gum,canned fruit
tropical fruit,bottled beer
other vegetables,curd
pork,root vegetables,root vegetables,curd,canned vegetables,cream cheese ,fruit/vegetable juice,nut snack
pork,pastry
hard cheese,curd
frozen potato products,margarine
citrus fruit,rolls/buns
liver loaf,canned beer,candy
rolls/buns,margarine,domestic eggs
pastry,coffee,newspapers
citrus fruit,white bread
napkins,citrus fruit
yogurt,seasonal products
whole milk,brown bread
pip fruit,coffee
herbs,cereals
pork,rolls/buns,roll products 
grapes,packaged fruit/vegetables,detergent
beef,candles
long life bakery product,canned vegetables
whole milk,shopping bags
tropical fruit,soda
pork,butter milk
beef,processed cheese
whole milk,brown bread
chicken,flower (seeds)
beef,margarine,baking powder
soda,dish cleaner
other vegetables,skin care
UHT-milk,soft cheese
pip fruit,specialty bar,chocolate
shopping bags,misc. beverages
pork,canned beer,specialty bar
berries,packaged fruit/vegetables,tidbits
whole milk,pasta
other vegetables,berries
rolls/buns,misc. beverages,ice cream,tropical fruit,shopping bags,coffee,popcorn,hygiene articles
sausage,soda
soda,oil
hygiene articles,canned fish
ice cream,other vegetables,misc. beverages
whole milk,rolls/buns
sausage,root vegetables,brown bread,soda
frankfurter,whole milk
dessert,other vegetables
fish,sausage,other vegetables,soda,rolls/buns
fish,chicken,chicken,UHT-milk,other vegetables,cream cheese ,hard cheese
other vegetables,domestic eggs
frankfurter,brown bread
frankfurter,rolls/buns,rolls/buns
frankfurter,baking powder,shopping bags
citrus fruit,coffee
rolls/buns,cream cheese 
ham,whole milk
bottled water,whipped/sour cream
mayonnaise,shopping bags
meat,root vegetables
soft cheese,soda
soda,domestic eggs,tea
soda,chocolate
root vegetables,margarine
soft cheese,coffee
cake bar,whole milk
pork,whole milk
yogurt,pastry
other vegetables,cat food
yogurt,bathroom cleaner
sugar,skin care
meat,long life bakery product,yogurt,napkins
pork,brown bread
fruit/vegetable juice,frozen vegetables
flower (seeds),bottled water
pork,shopping bags,bottled water
beef,newspapers
other vegetables,shopping bags,other vegetables
specialty bar,bottled beer
soda,canned beer
yogurt,other vegetables,whipped/sour cream
coffee,baking powder
dog food,brown bread,salty snack
sausage,bottled beer,hygiene articles
whipped/sour cream,shopping bags
condensed milk,onions
grapes,other vegetables
citrus fruit,other vegetables
ice cream,rolls/buns
hamburger meat,yogurt
grapes,grapes
yogurt,male cosmetics,sugar,salt
other vegetables,meat,soda,whipped/sour cream
pip fruit,onions
bottled water,other vegetables
tropical fruit,yogurt
pip fruit,other vegetables,whole milk,whipped/sour cream
brown bread,curd
white bread,baking powder
whole milk,tropical fruit,rolls/buns,soap
pork,pip fruit,yogurt,salty snack
sausage,pork
whole milk,fruit/vegetable juice
dessert,berries,newspapers,onions
soda,whole milk
root vegetables,white bread
bottled water,flour,sugar
candles,whole milk
other vegetables,snack products
yogurt,other vegetables
root vegetables,newspapers
pip fruit,other vegetables
frozen fish,whipped/sour cream
yogurt,domestic eggs
sausage,other vegetables
pip fruit,whole milk,rolls/buns
rolls/buns,packaged fruit/vegetables
cream cheese ,frozen vegetables
berries,yogurt
whole milk,butter
pork,napkins
shopping bags,baking powder
beverages,pork
pastry,other vegetables
pastry,liquor,shopping bags
beef,specialty chocolate
curd,root vegetables,dish cleaner
tropical fruit,yogurt
canned beer,root vegetables
rolls/buns,cream cheese 
root vegetables,onions
sausage,canned beer,kitchen towels
yogurt,curd
vinegar,whole milk
whipped/sour cream,other vegetables,pot plants
flour,tropical fruit
dessert,bottled beer
misc. beverages,coffee
candy,soda
sausage,butter,whole milk
rolls/buns,yogurt,newspapers
sparkling wine,soda
frozen vegetables,chocolate marshmallow
UHT-milk,rice,newspapers
whole milk,berries
butter,whole milk
pastry,butter
tropical fruit,soda
citrus fruit,flour
root vegetables,hygiene articles,soda
newspapers,frozen meals
whole milk,curd,bottled beer,newspapers
whole milk,brandy,brown bread
whipped/sour cream,margarine
chewing gum,newspapers,newspapers
pip fruit,white bread,margarine,baking powder
rolls/buns,rum
newspapers,root vegetables,pastry,margarine
frankfurter,cream cheese ,yogurt,baking powder
rolls/buns,brown bread,whole milk,pasta,curd,butter milk
misc. beverages,whole milk
rolls/buns,berries,shopping bags,rice
whole milk,root vegetables,margarine
soda,pet care,butter
whole milk,whole milk,ham,pip fruit,hard cheese,frozen fish,shopping bags,pot plants
pork,yogurt
chicken,cling film/bags,rolls/buns
rolls/buns,whole milk,semi-finished bread,processed cheese
domestic eggs,frozen vegetables
pet care,pork
ice cream,canned beer
pork,whole milk
whole milk,bottled water
pork,processed cheese
fruit/vegetable juice,herbs,dishes
root vegetables,yogurt
tropical fruit,whole milk
sausage,tropical fruit,frozen vegetables,other vegetables,shopping bags
whole milk,pip fruit
rolls/buns,misc. beverages,bottled water,decalcifier,semi-finished bread,soda
sausage,brown bread
root vegetables,cleaner
domestic eggs,candy
margarine,frozen meals,dish cleaner,yogurt
frozen meals,jam
salt,whole milk,pickled vegetables
whipped/sour cream,specialty bar
candy,whole milk
other vegetables,whole milk
misc. beverages,cling film/bags
instant coffee,sparkling wine
chicken,whole milk,soda
pork,berries
roll products ,soda
softener,margarine,hygiene articles
other vegetables,margarine,shopping bags,processed cheese
shopping bags,other vegetables,newspapers,domestic eggs
whole milk,other vegetables,curd
pip fruit,herbs,other vegetables
long life bakery product,frozen vegetables
other vegetables,abrasive cleaner,bottled beer
whole milk,bottled beer,frozen vegetables
frozen meals,other vegetables
root vegetables,fruit/vegetable juice,bottled water,soda
sausage,root vegetables
frankfurter,liquor (appetizer),red/blush wine
organic sausage,bottled water
whole milk,chicken
sausage,packaged fruit/vegetables
tropical fruit,vinegar,sauces
citrus fruit,berries
curd,brown bread
pip fruit,other vegetables
pip fruit,shopping bags,butter
newspapers,sausage
bottled water,UHT-milk
yogurt,bottled water,processed cheese
meat,other vegetables
frankfurter,root vegetables,fruit/vegetable juice,margarine
other vegetables,mayonnaise,fruit/vegetable juice
meat,rolls/buns,root vegetables
pastry,shopping bags
frankfurter,grapes,soda,seasonal products
whole milk,baking powder
waffles,whole milk,other vegetables,white bread
butter milk,hard cheese
butter,brown bread
fruit/vegetable juice,detergent,yogurt,snack products
liquor (appetizer),hygiene articles
soda,cream cheese 
domestic eggs,dessert
candy,soda,candy
margarine,misc. beverages
root vegetables,Instant food products
whipped/sour cream,pastry,napkins
root vegetables,shopping bags
fruit/vegetable juice,soft cheese
pip fruit,rolls/buns
root vegetables,domestic eggs
chicken,yogurt,hygiene articles,brown bread
chicken,misc. beverages
sausage,beverages
pastry,butter milk,hygiene articles
pork,root vegetables
bottled water,chicken,other vegetables,ketchup
cream cheese ,whole milk
sausage,soda
fruit/vegetable juice,beef
beef,whole milk,cream cheese ,butter
bottled beer,tropical fruit,bottled water
whole milk,chewing gum
canned beer,newspapers
bottled water,citrus fruit,butter,whole milk
butter,detergent
whole milk,whole milk
meat,pip fruit
citrus fruit,yogurt
fruit/vegetable juice,root vegetables,pastry
pip fruit,cream cheese 
pork,curd
whole milk,cookware,brown bread,bottled beer
citrus fruit,sausage,brown bread
sausage,candles
tropical fruit,flour
brown bread,newspapers
sausage,packaged fruit/vegetables,curd,fruit/vegetable juice
citrus fruit,dessert
spread cheese,specialty chocolate
other vegetables,newspapers
cat food,semi-finished bread
frankfurter,red/blush wine
sliced cheese,beverages,other vegetables,napkins
other vegetables,canned beer
root vegetables,coffee
brandy,domestic eggs
bottled water,soda,nut snack
napkins,photo/film,dessert
other vegetables,roll products 
hamburger meat,root vegetables,bottled beer
specialty fat,other vegetables,white wine
pork,canned beer
whole milk,canned vegetables
whipped/sour cream,white bread
other vegetables,other vegetables
pip fruit,brown bread
rolls/buns,oil,fruit/vegetable juice
pip fruit,soda
rolls/buns,red/blush wine
pastry,sugar
dessert,salty snack
ice cream,UHT-milk
cream cheese ,candles
rolls/buns,nuts/prunes,pastry,fruit/vegetable juice
canned beer,pip fruit
beverages,bottled water
white bread,hamburger meat,pastry,frozen meals
berries,curd
sausage,frozen vegetables
meat,beverages
newspapers,berries
citrus fruit,brown bread,pastry
sausage,whole milk
ham,candy
grapes,canned beer,frozen dessert,sugar,detergent
rolls/buns,red/blush wine
chicken,whole milk,whole milk,chewing gum
waffles,yogurt
whole milk,whipped/sour cream
yogurt,shopping bags
margarine,margarine
domestic eggs,cat food
citrus fruit,fruit/vegetable juice
whole milk,flour
yogurt,grapes
sausage,cat food
margarine,fruit/vegetable juice
bottled water,bottled water
whole milk,bottled beer
whole milk,rice
whole milk,domestic eggs,bottled beer,bottled beer
other vegetables,coffee,brown bread
whole milk,misc. beverages,pot plants
whole milk,onions
root vegetables,cream cheese 
tropical fruit,cat food,soda
citrus fruit,domestic eggs,bottled water
yogurt,UHT-milk
whipped/sour cream,brown bread
salty snack,semi-finished bread,sliced cheese
whisky,shopping bags,rum
chewing gum,other vegetables,specialty bar
sausage,pip fruit
tropical fruit,pork,photo/film,hard cheese
beef,pip fruit
margarine,root vegetables
sausage,curd,yogurt
bottled beer,specialty cheese
sausage,butter
white bread,other vegetables,whipped/sour cream,UHT-milk,margarine
canned beer,tropical fruit
seasonal products,whole milk,soda
brown bread,yogurt
turkey,beef,root vegetables,margarine,shopping bags,curd
tropical fruit,root vegetables
sausage,tea
chocolate,brown bread,salty snack
tidbits,cream cheese 
root vegetables,popcorn
brown bread,pot plants
hamburger meat,cat food,margarine
cream cheese ,rolls/buns
soda,curd,sliced cheese
canned vegetables,napkins
fruit/vegetable juice,soft cheese
root vegetables,packaged fruit/vegetables
pip fruit,whole milk
soda,other vegetables
frankfurter,whole milk
sausage,whole milk
pastry,bottled beer
soda,canned vegetables
meat spreads,tropical fruit,rolls/buns
whole milk,cat food
soda,seasonal products
canned fish,white bread
bottled beer,frozen vegetables
other vegetables,long life bakery product,pastry
rolls/buns,light bulbs,long life bakery product
pastry,seasonal products
coffee,butter milk
soda,whole milk,whole milk,sugar
pork,napkins
soda,white bread,fruit/vegetable juice
brown bread,soda
packaged fruit/vegetables,yogurt
shopping bags,soap
citrus fruit,rolls/buns
soda,cream cheese 
ham,citrus fruit
whole milk,soft cheese,soda,brown bread
canned beer,root vegetables
white wine,citrus fruit
frankfurter,specialty chocolate,pip fruit
whole milk,other vegetables,newspapers
rolls/buns,semi-finished bread,dessert,yogurt
beef,chocolate marshmallow,margarine
yogurt,newspapers
chicken,pastry,candles
instant coffee,shopping bags
whole milk,waffles
beef,domestic eggs
grapes,frozen vegetables,vinegar
beef,grapes
curd,other vegetables
salty snack,soups,brown bread
whole milk,dog food
citrus fruit,other vegetables
bottled beer,frozen meals
beef,condensed milk
tropical fruit,rolls/buns
coffee,coffee
fruit/vegetable juice,margarine
tropical fruit,UHT-milk
canned beer,salty snack
beverages,whole milk,pasta
brown bread,rolls/buns,soda,whole milk
rolls/buns,salty snack
specialty cheese,bottled water
other vegetables,margarine
coffee,margarine
fruit/vegetable juice,whipped/sour cream,hygiene articles
long life bakery product,pip fruit,oil
rolls/buns,shopping bags
bottled water,yogurt,newspapers,soda
canned beer,sugar
pork,soda,soda
sausage,yogurt
bottled beer,whole milk
turkey,flour
bottled beer,hamburger meat
chicken,butter
chicken,citrus fruit,turkey,whole milk,sweet spreads,cream cheese ,specialty chocolate,oil
other vegetables,cream cheese ,yogurt,yogurt,whole milk,waffles,curd,fruit/vegetable juice
pork,cat food
bottled beer,herbs
whole milk,frozen vegetables
frozen potato products,specialty cheese
other vegetables,curd,abrasive cleaner
other vegetables,root vegetables
rolls/buns,whole milk
chocolate,dessert,flour
other vegetables,brown bread
tropical fruit,pickled vegetables,bottled beer
sausage,newspapers
hamburger meat,butter
candy,candy
coffee,rolls/buns,vinegar
frankfurter,cream cheese 
white wine,ice cream
bottled water,shopping bags,bottled water
curd,specialty chocolate
margarine,processed cheese,candles,shopping bags
hamburger meat,domestic eggs
root vegetables,coffee
soda,specialty bar
bottled water,frozen vegetables
pip fruit,onions,yogurt
citrus fruit,soda
root vegetables,frozen vegetables
frozen fish,whole milk,tropical fruit,butter,coffee
frozen fish,whole milk
tropical fruit,white wine,bottled beer
pip fruit,pip fruit,whipped/sour cream,shopping bags,domestic eggs,soda,cake bar,frozen meals
pip fruit,soda,grapes
pork,soda
whipped/sour cream,frozen meals
pip fruit,liver loaf,root vegetables,rolls/buns,mayonnaise,curd,root vegetables,hard cheese,chocolate
chicken,yogurt
packaged fruit/vegetables,dog food
whole milk,rolls/buns
butter,shopping bags
citrus fruit,sausage,domestic eggs,citrus fruit,dishes
liquor (appetizer),tropical fruit
citrus fruit,frankfurter,yogurt,ice cream
tropical fruit,tropical fruit
tropical fruit,soda,canned vegetables
seasonal products,white wine
ham,whole milk,whole milk,soda
whole milk,whipped/sour cream
other vegetables,whole milk
turkey,bottled water
fruit/vegetable juice,whole milk
brown bread,sugar,beef,citrus fruit,yogurt
frankfurter,root vegetables
citrus fruit,brown bread
yogurt,salty snack
whipped/sour cream,whipped/sour cream,fruit/vegetable juice
root vegetables,yogurt
whole milk,shopping bags
whole milk,spices,photo/film
white wine,misc. beverages,chewing gum
cream cheese ,baking powder
tropical fruit,baking powder
liquor,other vegetables,onions,female sanitary products
citrus fruit,long life bakery product
misc. beverages,coffee
other vegetables,UHT-milk
long life bakery product,root vegetables,other vegetables
finished products,yogurt,bottled beer,bottled water
pastry,onions
chicken,finished products,meat,fruit/vegetable juice
whole milk,domestic eggs,long life bakery product
canned beer,tropical fruit,pet care
other vegetables,rolls/buns
whipped/sour cream,root vegetables
cat food,newspapers
waffles,whole milk,shopping bags,flour,shopping bags
tropical fruit,pot plants
liquor,Instant food products
dessert,curd
pip fruit,citrus fruit,other vegetables,white wine,frozen vegetables
sausage,yogurt
tropical fruit,curd,whole milk,other vegetables
butter,whole milk,root vegetables,butter
root vegetables,beef,whole milk,curd
domestic eggs,whole milk,fruit/vegetable juice
chicken,soda
other vegetables,rolls/buns
tropical fruit,bottled water,dessert
beef,hard cheese
chewing gum,yogurt
napkins,photo/film
yogurt,white bread
yogurt,domestic eggs
female sanitary products,salt
pip fruit,whole milk
white wine,spread cheese
dish cleaner,pet care
tropical fruit,soda
rolls/buns,frozen vegetables,pot plants,pastry
meat,dessert
grapes,other vegetables
beef,newspapers
whole milk,bottled water
whole milk,napkins
specialty chocolate,rolls/buns
UHT-milk,dessert
meat,domestic eggs
whole milk,cream cheese 
whole milk,soda,root vegetables,pastry,specialty fat,bottled water,napkins,tropical fruit
beef,curd
pork,salty snack
yogurt,cookware
whole milk,frankfurter,yogurt,pip fruit,dessert,soda,margarine
waffles,chocolate
root vegetables,pork,soda,coffee,pastry
turkey,seasonal products
beef,canned beer
root vegetables,frozen potato products
whole milk,rolls/buns,other vegetables,margarine
beverages,whole milk,onions
dog food,hygiene articles,Instant food products
rolls/buns,sugar
rolls/buns,cream cheese 
white bread,other vegetables
chicken,dishes
soda,bottled water,butter
beverages,yogurt
whole milk,berries
pip fruit,soda
whole milk,specialty fat
butter,yogurt
baking powder,soda,beverages
butter,cake bar,ice cream,fruit/vegetable juice
other vegetables,whole milk
whole milk,pasta
rolls/buns,canned beer
domestic eggs,white bread,whipped/sour cream
beverages,coffee
pip fruit,abrasive cleaner
soda,prosecco,canned fish
whole milk,shopping bags
root vegetables,brown bread
soda,soda,oil
frankfurter,whipped/sour cream,bottled water
onions,margarine,sweet spreads
fish,chocolate
tropical fruit,margarine
pork,whole milk,domestic eggs,sweet spreads
whole milk,waffles,soft cheese,domestic eggs,dish cleaner,bathroom cleaner
pork,bottled beer
brown bread,packaged fruit/vegetables
bottled water,dessert
onions,brown bread,domestic eggs
hamburger meat,ice cream
beef,bottled water
meat,ham,male cosmetics
soda,semi-finished bread
beverages,prosecco
canned beer,coffee
root vegetables,pip fruit
other vegetables,whole milk
pork,beef,yogurt
ham,bottled water
pastry,whole milk
citrus fruit,chocolate
tropical fruit,frozen vegetables
yogurt,hygiene articles
liquor,bathroom cleaner
pip fruit,root vegetables
dessert,whole milk,whole milk,domestic eggs
canned beer,other vegetables,fruit/vegetable juice
shopping bags,chocolate
whole milk,frozen meals,rolls/buns
rolls/buns,long life bakery product
soups,white bread,other vegetables
pip fruit,sugar
curd,soda,rolls/buns
sliced cheese,pasta
shopping bags,cake bar
other vegetables,bottled water
pip fruit,candy
curd,yogurt,misc. beverages,pickled vegetables
white bread,chocolate marshmallow
root vegetables,curd
sausage,other vegetables,frankfurter,coffee,pastry,bottled water,soda,whole milk
ham,soda
pip fruit,bottled water
pip fruit,whole milk,butter milk,yogurt
other vegetables,soda,root vegetables,flower soil/fertilizer,meat,shopping bags,soda,processed cheese
soda,ham
hamburger meat,whole milk
tropical fruit,other vegetables
sausage,dessert
beef,beef
hamburger meat,sausage,frankfurter,soda,root vegetables,coffee,chewing gum,pastry
beef,root vegetables
canned beer,domestic eggs
yogurt,yogurt
other vegetables,frankfurter,other vegetables,newspapers,spread cheese
whipped/sour cream,whole milk,oil
domestic eggs,bottled beer
chicken,yogurt
newspapers,newspapers
whole milk,other vegetables
other vegetables,meat spreads
rolls/buns,salty snack,bottled water,shopping bags
whole milk,soda
bottled water,coffee
frozen dessert,herbs,brown bread
whole milk,frozen vegetables,soda,chocolate
berries,whole milk
dish cleaner,shopping bags
domestic eggs,newspapers
pet care,napkins
semi-finished bread,cereals
napkins,specialty chocolate,other vegetables
rolls/buns,rolls/buns
butter milk,rolls/buns
long life bakery product,newspapers
bottled water,ice cream
coffee,canned fish
sausage,hygiene articles
chicken,onions
tropical fruit,other vegetables,rice
butter,citrus fruit
bottled beer,rolls/buns,waffles
pork,yogurt
sausage,yogurt
sausage,berries,pasta
frankfurter,whole milk,shopping bags,rolls/buns
chewing gum,other vegetables,pip fruit
beef,brown bread
liver loaf,other vegetables
spread cheese,whole milk
frankfurter,root vegetables,yogurt,whole milk
beef,frankfurter,canned beer,pip fruit,brown bread,frozen vegetables,newspapers,misc. beverages
yogurt,grapes
fruit/vegetable juice,frozen vegetables,chocolate
berries,other vegetables
condensed milk,pastry
red/blush wine,frozen fish
brown bread,sparkling wine
other vegetables,waffles,rolls/buns,chocolate
cat food,pet care,oil
yogurt,citrus fruit,ice cream,soups
brown bread,frozen dessert
butter,flour,fruit/vegetable juice,fruit/vegetable juice
whole milk,brown bread
meat,fruit/vegetable juice
soda,rolls/buns
soda,root vegetables,whole milk,pastry
pip fruit,seasonal products
beef,shopping bags,pickled vegetables
soda,yogurt
whole milk,long life bakery product
beef,specialty bar,rolls/buns
bottled water,sauces
chicken,rolls/buns
root vegetables,brown bread
frozen vegetables,fruit/vegetable juice
butter milk,citrus fruit
ham,newspapers
shopping bags,domestic eggs
soda,bottled water
salty snack,sugar
whole milk,hair spray,butter,pastry
other vegetables,whipped/sour cream
other vegetables,bottled water
sausage,semi-finished bread
turkey,specialty bar
curd,citrus fruit
soda,whisky
hamburger meat,ice cream,chocolate,curd
hamburger meat,white wine
pastry,UHT-milk
sausage,tropical fruit,bottled beer,fruit/vegetable juice
citrus fruit,sliced cheese
finished products,spread cheese
pork,other vegetables
butter milk,candles,pot plants
photo/film,root vegetables,newspapers
whipped/sour cream,newspapers
whole milk,sauces
beef,newspapers,bottled beer
whole milk,cleaner
other vegetables,yogurt
hygiene articles,pastry
sausage,white bread
sausage,curd cheese
beef,salt
canned beer,whipped/sour cream
citrus fruit,cleaner
hamburger meat,rolls/buns
canned beer,canned beer
fruit/vegetable juice,tropical fruit
pip fruit,whipped/sour cream
finished products,domestic eggs,margarine
rolls/buns,soda,curd,dessert
whole milk,cream cheese 
beef,whole milk
whipped/sour cream,other vegetables
ice cream,other vegetables
citrus fruit,white bread
chicken,tropical fruit,rolls/buns,liquor
bottled water,whole milk,citrus fruit,citrus fruit,pickled vegetables,salad dressing
tropical fruit,chicken,sausage,organic sausage,other vegetables,whipped/sour cream,other vegetables,butter milk
dessert,herbs,waffles
whole milk,beef,root vegetables,newspapers
canned beer,other vegetables,waffles,oil
root vegetables,flour,female sanitary products,packaged fruit/vegetables,brown bread,rolls/buns,rolls/buns,sauces
pip fruit,white wine,whole milk
pip fruit,berries,white wine,other vegetables
sausage,meat spreads
citrus fruit,soda,herbs,oil
sausage,newspapers
soda,whole milk
liver loaf,soda
sausage,beverages
beef,rolls/buns
citrus fruit,shopping bags,shopping bags
bottled water,shopping bags
canned beer,white bread
other vegetables,waffles
berries,canned fish
whole milk,dish cleaner,frozen fish,newspapers
brown bread,rolls/buns
margarine,chocolate
frozen meals,domestic eggs,domestic eggs
tropical fruit,shopping bags
pip fruit,hard cheese,bottled water
whipped/sour cream,soft cheese
salty snack,dessert
tropical fruit,frozen potato products
fruit/vegetable juice,seasonal products
sliced cheese,dessert,shopping bags
misc. beverages,other vegetables
rolls/buns,bottled water
ham,yogurt
pastry,whipped/sour cream,pickled vegetables
canned beer,brown bread
pastry,bottled water
waffles,whole milk
turkey,condensed milk,yogurt
canned fish,ice cream
citrus fruit,cake bar
sausage,grapes
frozen meals,napkins
Instant food products,specialty chocolate
sausage,rolls/buns,rice
shopping bags,whole milk,whole milk,whole milk,detergent,flour
meat,other vegetables
onions,frankfurter,cream cheese ,oil
baking powder,yogurt
liver loaf,frozen meals,yogurt,domestic eggs,flower (seeds),coffee
chicken,whole milk
sausage,other vegetables,other vegetables,butter milk
chocolate,other vegetables,chocolate,pip fruit,bottled water,yogurt,pasta,shopping bags
sausage,frankfurter,grapes,sausage,dog food,misc. beverages,napkins,artif. sweetener
frankfurter,oil,other vegetables
sausage,whole milk
root vegetables,whipped/sour cream
rolls/buns,shopping bags
pip fruit,frozen vegetables,abrasive cleaner
sausage,cream cheese 
whole milk,grapes,bottled beer,frozen dessert
frankfurter,specialty chocolate,brown bread,herbs,rolls/buns
bottled water,root vegetables
curd,cream cheese 
beverages,beverages
pip fruit,hard cheese
sausage,whole milk
brown bread,other vegetables
pork,other vegetables
tropical fruit,frozen vegetables
pasta,shopping bags
whole milk,beverages
meat,domestic eggs,packaged fruit/vegetables
whole milk,fruit/vegetable juice
napkins,bottled water
other vegetables,shopping bags
salty snack,kitchen towels
brown bread,tropical fruit,sugar
soda,frozen dessert
tropical fruit,rolls/buns,Instant food products
coffee,bottled water
bottled water,newspapers
other vegetables,other vegetables
soda,processed cheese,instant coffee
beef,whole milk
citrus fruit,whole milk,pastry,other vegetables
red/blush wine,pastry
pork,whole milk,napkins
dessert,sliced cheese,bottled beer,other vegetables
hard cheese,yogurt
curd,frozen vegetables
yogurt,processed cheese
curd,pip fruit
sausage,shopping bags
frankfurter,red/blush wine,other vegetables
tropical fruit,yogurt,fruit/vegetable juice
berries,pip fruit
ham,root vegetables,rolls/buns,processed cheese,whole milk,pastry,soups
tropical fruit,coffee,whole milk
coffee,beef,dishes,brown bread,pastry
grapes,bottled water
pork,tropical fruit
beef,candy
whole milk,sweet spreads,pip fruit,bottled water,mustard
frankfurter,frankfurter,grapes,brown bread
hamburger meat,hygiene articles,soda,tropical fruit
butter milk,berries
bottled beer,ice cream,pastry,red/blush wine
canned beer,chicken,other vegetables
canned beer,bottled beer,pip fruit,candy
soda,frankfurter,soda,salty snack,bottled water,frozen vegetables,yogurt
rolls/buns,coffee
turkey,misc. beverages,bottled beer,butter,bottled water,margarine,seasonal products
butter,whole milk
liquor,domestic eggs
pork,domestic eggs,pickled vegetables
root vegetables,hygiene articles
chocolate,whole milk
brown bread,brown bread
chewing gum,domestic eggs,packaged fruit/vegetables
yogurt,pip fruit
whole milk,chocolate
shopping bags,frozen vegetables
ready soups,baking powder
detergent,misc. beverages
pastry,specialty cheese,soap,rolls/buns
beverages,soda
root vegetables,shopping bags
whole milk,flower (seeds)
tropical fruit,sugar
chicken,shopping bags
other vegetables,whole milk,canned fruit
curd cheese,whole milk,long life bakery product,hard cheese
sausage,chewing gum
fish,newspapers
whole milk,hard cheese
citrus fruit,long life bakery product
brown bread,whole milk
frankfurter,dog food
frankfurter,seasonal products,rolls/buns
tropical fruit,whole milk
newspapers,salty snack,pastry
citrus fruit,other vegetables
domestic eggs,brown bread,detergent
citrus fruit,soda,butter,bottled water,bottled beer
citrus fruit,jam
tropical fruit,soda,frozen meals
citrus fruit,pastry
tropical fruit,citrus fruit,bottled water,rolls/buns,soda,pickled vegetables
sausage,oil
bottled beer,yogurt,soda
butter,roll products 
whipped/sour cream,softener
packaged fruit/vegetables,tea
onions,other vegetables
sliced cheese,bottled water
pasta,soda
citrus fruit,whole milk
bottled water,dessert
whole milk,candy
whole milk,chocolate
UHT-milk,flour
whole milk,whipped/sour cream,domestic eggs,house keeping products
root vegetables,sliced cheese,newspapers,shopping bags
canned fish,specialty cheese,yogurt,specialty vegetables
frozen vegetables,sugar
hamburger meat,pasta
frankfurter,brown bread
newspapers,whipped/sour cream
sugar,bottled water
whole milk,soda
white bread,mustard
popcorn,butter
chicken,sugar
female sanitary products,soda
bottled water,long life bakery product,root vegetables,mustard
yogurt,root vegetables,oil
pip fruit,salty snack,yogurt
root vegetables,turkey,bottled water
beverages,pickled vegetables
pip fruit,other vegetables
frankfurter,butter milk
frankfurter,hygiene articles,bottled beer
frankfurter,newspapers
citrus fruit,whole milk
other vegetables,butter
pork,grapes
sausage,other vegetables,hard cheese
berries,ham
meat,citrus fruit
pip fruit,whole milk
berries,white wine
rolls/buns,root vegetables,frozen vegetables,waffles
sausage,bottled water
margarine,rolls/buns
curd,butter
specialty chocolate,soda,pet care
onions,butter
pork,other vegetables
pork,coffee,margarine
herbs,canned beer
pip fruit,rolls/buns
yogurt,flower (seeds)
beef,canned beer
root vegetables,shopping bags,frozen vegetables
jam,house keeping products
root vegetables,female sanitary products
turkey,rolls/buns
frozen dessert,bottled water
cream cheese ,bottled water
other vegetables,misc. beverages
whole milk,soda
whole milk,whipped/sour cream
other vegetables,butter
root vegetables,specialty bar
root vegetables,whipped/sour cream
rolls/buns,rolls/buns
margarine,dishes
whole milk,sweet spreads,soda,soda
shopping bags,chocolate
domestic eggs,whipped/sour cream
other vegetables,brown bread
bottled beer,soda,bottled water,cat food
pip fruit,other vegetables,cling film/bags
canned beer,tropical fruit,root vegetables,other vegetables
beef,citrus fruit,pastry
meat,sausage,other vegetables,shopping bags
other vegetables,citrus fruit,pork,shopping bags
bottled water,rolls/buns,domestic eggs
pork,citrus fruit,UHT-milk,dessert
syrup,newspapers,processed cheese,rolls/buns
yogurt,soda
sausage,domestic eggs
other vegetables,soda,pip fruit,brown bread
hamburger meat,tropical fruit,cat food,whole milk,artif. sweetener,packaged fruit/vegetables
citrus fruit,syrup
mustard,brown bread
pastry,rolls/buns
spread cheese,root vegetables
citrus fruit,other vegetables
rolls/buns,rolls/buns
napkins,pastry,whole milk
dessert,fruit/vegetable juice,napkins
pip fruit,bottled water
tropical fruit,white bread
tropical fruit,UHT-milk
sausage,detergent,bottled beer
soda,semi-finished bread
sugar,popcorn,baking powder
tropical fruit,canned beer
liver loaf,processed cheese
rolls/buns,other vegetables,soda,chocolate
root vegetables,sweet spreads
beverages,frozen meals
pastry,hard cheese
tropical fruit,canned beer,pastry
chicken,onions
butter milk,bottled beer,soda
bottled water,margarine
frozen dessert,canned beer
frozen fish,domestic eggs
other vegetables,pip fruit,frozen vegetables
shopping bags,butter milk
beef,specialty chocolate
other vegetables,newspapers
ice cream,butter
pip fruit,specialty fat
chocolate,citrus fruit,bottled beer,bottled water,red/blush wine
yogurt,onions
hamburger meat,chewing gum,curd
soda,cake bar
sausage,domestic eggs,sweet spreads
yogurt,frozen dessert
chicken,whole milk
bottled beer,yogurt,pastry,butter,shopping bags
canned beer,brown bread
meat,fish,meat spreads,abrasive cleaner,margarine
sausage,flour
chocolate marshmallow,other vegetables
ham,brown bread
pastry,red/blush wine
other vegetables,processed cheese
bottled beer,butter
sugar,whole milk
turkey,domestic eggs
shopping bags,salty snack,house keeping products
other vegetables,other vegetables,jam
